timeId,name,affiliateId,count,nameEn
4,"Filmnegative, Ordner 145 Lahr",6427,1203,"Film negatives, folders 145 Lahr"
5,Preußische Regierung Sigmaringen,326,3266,Prussian government Sigmaringen
5,"Nachlass Schrade, Christian",1064,2550,"Discount Schrade, Christian"
5,Domänenkanzlei,131,1646,Domain Registry
5,"Dehmel, Richard",1714,1119,"Dehmel, Richard"
5,Unbekannter Fotograf (Fotograf),585,1107,Fotocommunity (Photographer)
5,Oberamt/Landratsamt Sigmaringen,1859,1026,Oberamt / Landratsamt Sigmaringen
5,Generaldirektion der Bad. Staatseisenbahnen Karlsruhe,1514,973,General of the bathroom. State Railways Karlsruhe
5,"Schumacher, Klaus-Dieter (Fotograf)",32,787,"Schumacher, Klaus-Dieter (Photographer)"
5,Technoseum,755,662,Technoseum
5,Saarländisches Schulmuseum Ottweiler,835,636,Saarländisches Schulmuseum Ottweiler
5,Leopold Adler,7885,571,Leopold Adler
5,"Lübeck, Oswald (Fotograf)",974,564,"Lübeck, Oswald (Photographer)"
5,Bundesbahndirektion Karlsruhe,205,562,Bundesbahndirektion Karlsruhe
5,Ministerium der auswärtigen Angelegenheiten,221,539,Ministry of Foreign Affairs
5,Ministerium der Auswärtigen Angelegenheiten,6561,518,Ministry of Foreign Affairs
5,Landesaufnahme Preussen,9003,517,Landesaufnahme Preussen
5,Nachlaß Herzog Wilhelm II. von Urach,1634,507,Estate Duke William II. Of Urach
5,"Thiersch, Friedrich von",7153,486,"Thiersch, Friedrich von"
5,Reichsbahndirektion Karlsruhe,2492,472,Reichsbahndirektion Karlsruhe
5,"Fischer, Theodor",4938,448,"Fischer, Theodor"
5,Wasserwirtschaftsamt Buchen,853,432,Wasserwirtschaftsamt Book
5,Frisörmuseum,4314,421,Barber Museum
5,Heimatmuseum Quierschied,7572,401,Heimatmuseum Quierschied
5,Kurverwaltung Bad Nauheim,251,386,Kurverwaltung Bad Nauheim
5,Museumsberg Flensburg,2832,372,Museumsberg Flensburg
5,Ministerium des Innern; Adelsmatrikelkommission,2057,368,Ministry of the Interior; Adelsmatrikelkommission
5,Messbildstelle Dresden (Fotograf),195,342,MESSBILDSTELLE Dresden (Photographer)
5,Forstamt Mosbach,1446,328,Forstamt Mosbach
5,LRA Lörrach,22157,326,LRA Lörrach
5,Oskar Netoliczka,1727,308,Oskar Netoliczka
5,Forstamt Wiesloch,4358,287,Forstamt Wiesloch
5,Forstamt Buchen,898,286,Forstamt Book
5,Landgericht Offenburg,14507,286,Landgericht Offenburg
5,"Straube, Stefan (Fotograf)",365,279,"Straube, Stefan (Photographer)"
5,"Varnbüler von und zu Hemmingen, Axel Freiherr; württembergischer Diplomat, 1851-1937",1338,279,"Varnbiiler to and from Hemmingen, Axel Freiherr; Württemberg Diplomat, 1851-1937"
5,Zentralstelle für Gewerbe und Handel in Stuttgart (1848-1920),2831,272,Central Office for Industry and Trade in Stuttgart (1848-1920)
5,HzL,25743,271,HzL
5,Forstamt Wertheim,11300,270,Forstamt Wertheim
5,Forstamt Eppingen,11622,268,Forstamt Eppingen
5,"Reinecke, Hans (Fotograf)",11,267,"Reinecke, Hans (Photographer)"
5,Verlag A. und R. Adam (Fotograf),1399,267,Publisher A. and R. Adam (Photographer)
5,Forstamt Weinheim,3807,262,Forestry Bureau Weinheim
5,Forstamt Gerlachsheim,2725,262,Forstamt Gerlachsheim
5,Preußische Regierung,3469,258,Prussian government
5,Forstamt Gernsbach,3237,257,Forstamt Gernsbach
5,Statistisches Landesamt,7000,254,Statistical Office
5,Forstamt Sinsheim,8509,254,Forstamt Sinsheim
5,Forstamt Stein,1896,241,Forstamt Stone
5,Rentamt Wertheim,8955,231,Rentamt Wertheim
5,Museumshof Lensahn,1876,228,Museumshof Lensahn
5,"Richter, Regine (Fotograf)",61,227,"Richter, Regine (Photographer)"
5,"Meicht, Konrad",10371,225,"Meicht, Konrad"
5,Forstamt Eberbach,5269,221,Forstamt Eberbach
5,Bildarchiv Foto Marburg (Marburg),420,215,Bildarchiv Foto Marburg (Marburg)
5,Forstamt Mittelberg,10181,214,Forstamt Mittelberg
5,"Paul, Carl (Fotograf)",36244,214,"Paul, Carl (Photographer)"
5,Museen im Kulturzentrum,6336,212,Museums in the Cultural Center
5,Preußisches Staatshochbauamt Sigmaringen (Provenienzen Registraturbildner),1684,210,Preußisches Staatshochbauamt Sigmaringen (provenances Registraturbildner)
5,Forstamt Tauberbischofsheim,7609,210,Forstamt Tauberbischofsheim
5,"Bregulla, Siegfried (Fotograf)",797,209,"Bregulla, Siegfried (Photographer)"
5,"Feuerriegel, Kurt",6031,207,"Feuerriegel, Kurt"
5,Teubner,266,205,Teubner
5,"Wallot, Paul",6678,203,"Wallot, Paul"
5,"Feuerriegel?, Kurt",13169,202,"Feuerriegel ?, Kurt"
5,"Avenarius, Ferdinand (1856 - 1923)",19000,201,"Avenarius, Ferdinand (1856 - 1923)"
5,Landgericht Konstanz,10210,199,Landgericht Konstanz
5,Oberamt Gammertingen/Landratsamt Sigmaringen,14964,198,Oberamt Gammertingen / Landratsamt Sigmaringen
5,Bezirksamt Eberbach,3715,196,Regional office of Eberbach
5,Saarländisches Uhrenmuseum,3092,191,Saarland Clock Museum
5,"Schilling, Rudolf",6009,190,"Schilling, Rudolf"
5,"Gräbner, Julius Wilhelm",6010,186,"Graebner, Julius Wilhelm"
5,Forstamt Langensteinbach,2460,184,Forstamt Langensteinbach
5,Unbekannt,7886,184,Unknown
5,Oberamt Tübingen,7168,176,Oberamt Tübingen
5,"Baden, Friedrich I. Großherzog von",1191,175,"Baden, Friedrich I. Grand Duke of"
5,Forstamt Neckarbischofsheim,15552,174,Forstamt Neckarbischofsheim
5,Landratsamt Mosbach,8518,168,Landratsamt Mosbach
5,"Rous, André (Fotograf)",2,165,"Rous, André (Photographer)"
5,Hessisches Staatsarchiv (Marburg),1054,164,Hessian State Archives (Marburg)
5,Forstamt Schwetzingen,3808,159,Forstamt Schwetzingen
5,"Varnbüler von und zu Hemmingen, Theodor Maria Julius Ernst Albert Alfred Axel Freiherr von",1339,156,"Varnbiiler to and from Hemmingen, Theodor Maria Julius Ernst Albert Alfred Axel Freiherr von"
5,"Krause, Siegfried (Fotograf)",1434,155,"Krause, Siegfried (Photographer)"
5,Universitätsmuseum für Kunst und Kulturgeschichte (Marburg),1416,155,University Museum of Art and Cultural History (Marburg)
5,Landratsamt Buchen,29,155,Landratsamt Book
5,Forstamt Ettlingen,4003,148,Forstamt Ettlingen
5,Dorfmuseum Schönwalde,5819,147,Dorfmuseum Schönwalde
5,Forstamt Walldürn,1633,146,Forstamt Walldürn
5,Justizministerium und Nebenstelle Justizministerium Württemberg-Baden,8764,146,Ministry of Justice and Ministry of Justice extension Württemberg-Baden
5,"Wagner, Richard",1935,140,"Wagner, Richard"
5,"Verdi, Giuseppe",84,140,"Verdi, Giuseppe"
5,"Ahlers, Henrik (Fotograf)",119,138,"Ahlers, Henrik (Photographer)"
5,Sächsisches Staatsministerium für Wissenschaft und Kunst,3643,136,Saxon State Ministry for Science and Art
5,Sylter Heimatmuseum,1062,136,Sylter Heimatmuseum
5,"Schinkel, Karl Friedrich",8354,135,"Schinkel, Karl Friedrich"
5,Stormarnsches Dorfmuseum,22623,133,Stormarn cal Village Museum
5,Dithmarscher Landesmuseum,653,132,Dithmarscher Landesmuseum
5,Forstamt Forbach I,7660,129,Forstamt Forbach I
5,"Baden, Luise; Großherzogin, 1838 - 1923",10996,128,"Baden, Louise; Grand Duchess, 1838 - 1923"
5,"Christiansen, Hans",8412,128,"Christiansen, Hans"
5,Landgericht Freiburg,5594,126,Landgericht Freiburg
6,"Lübeck, Oswald (Fotograf)",974,3138,"Lübeck, Oswald (Photographer)"
6,Preußische Regierung Sigmaringen,326,2861,Prussian government Sigmaringen
6,Unbekannter Fotograf (Fotograf),585,1799,Fotocommunity (Photographer)
6,Domänenkanzlei,131,1360,Domain Registry
6,Verlag A. und R. Adam (Fotograf),1399,1120,Publisher A. and R. Adam (Photographer)
6,Oberamt/Landratsamt Sigmaringen,1859,998,Oberamt / Landratsamt Sigmaringen
6,Technoseum,755,843,Technoseum
6,Zentralstelle für Gewerbe und Handel in Stuttgart (1848-1920),2831,824,Central Office for Industry and Trade in Stuttgart (1848-1920)
6,Reichsbahndirektion Karlsruhe,2492,805,Reichsbahndirektion Karlsruhe
6,Bundesbahndirektion Karlsruhe,205,692,Bundesbahndirektion Karlsruhe
6,Bildarchiv Foto Marburg (Marburg),420,640,Bildarchiv Foto Marburg (Marburg)
6,Saarländisches Schulmuseum Ottweiler,835,608,Saarländisches Schulmuseum Ottweiler
6,Generaldirektion der Bad. Staatseisenbahnen Karlsruhe,1514,601,General of the bathroom. State Railways Karlsruhe
6,Leopold Adler,7885,571,Leopold Adler
6,Nachlaß Herzog Wilhelm II. von Urach,1634,555,Estate Duke William II. Of Urach
6,Industriemuseum Elmshorn,3176,544,Industriemuseum Elmshorn
6,"C. &amp; E. Carstens, Elmshorner Steingutfabrik",3175,543,"C. & amp; E. Carstens, Elmshorner Steingutfabrik"
6,"Fischer, Theodor",4938,488,"Fischer, Theodor"
6,Ministerium der auswärtigen Angelegenheiten,221,457,Ministry of Foreign Affairs
6,Wasserwirtschaftsamt Buchen,853,454,Wasserwirtschaftsamt Book
6,Forstamt Buchen,898,406,Forstamt Book
6,Ministerium der Auswärtigen Angelegenheiten,6561,386,Ministry of Foreign Affairs
6,LRA Lörrach,22157,370,LRA Lörrach
6,"Meicht, Konrad",10371,361,"Meicht, Konrad"
6,"Dix, Otto",5055,354,"Dix, Otto"
6,Forstamt Mosbach,1446,345,Forstamt Mosbach
6,Preußische Regierung,3469,334,Prussian government
6,Oskar Netoliczka,1727,308,Oskar Netoliczka
6,private Sammlung (Berlin),5155,305,private collection (Berlin)
6,Ministerium des Innern; Adelsmatrikelkommission,2057,301,Ministry of the Interior; Adelsmatrikelkommission
6,Sanitätsamt XIV. A.K. (Krieg),867,294,Medical Office XIV. A. K. (War)
6,"Bauer, Edwin (Fotograf)",10399,290,"Bauer, Edwin (Photographer)"
6,"Schumacher, Klaus-Dieter (Fotograf)",32,287,"Schumacher, Klaus-Dieter (Photographer)"
6,Forstamt Wertheim,11300,274,Forstamt Wertheim
6,Pinneberg Museum,670,270,Pinneberg Museum
6,"Görbing, Johannes",1795,270,"Görbing, Johannes"
6,Forstamt Sinsheim,8509,269,Forstamt Sinsheim
6,Forstamt Eppingen,11622,268,Forstamt Eppingen
6,"Varnbüler von und zu Hemmingen, Axel Freiherr; württembergischer Diplomat, 1851-1937",1338,263,"Varnbiiler to and from Hemmingen, Axel Freiherr; Württemberg Diplomat, 1851-1937"
6,Forstamt Wiesloch,4358,259,Forstamt Wiesloch
6,Forstamt Gerlachsheim,2725,253,Forstamt Gerlachsheim
6,Teubner,266,240,Teubner
6,Forstamt Stein,1896,239,Forstamt Stone
6,Oberamt Gammertingen/Landratsamt Sigmaringen,14964,237,Oberamt Gammertingen / Landratsamt Sigmaringen
6,Forstamt Gernsbach,3237,233,Forstamt Gernsbach
6,Forstamt Weinheim,3807,229,Forestry Bureau Weinheim
6,Landratsamt Buchen,29,227,Landratsamt Book
6,"Avenarius, Ferdinand (1856 - 1923)",19000,221,"Avenarius, Ferdinand (1856 - 1923)"
6,Forstamt Eberbach,5269,217,Forstamt Eberbach
6,"Teufel, Carl",14931,217,"Devil, Carl"
6,HzL,25743,216,HzL
6,Rentamt Wertheim,8955,208,Rentamt Wertheim
6,Landgericht Konstanz,10210,206,Landgericht Konstanz
6,Forstamt Mittelberg,10181,204,Forstamt Mittelberg
6,Forstamt Tauberbischofsheim,7609,197,Forstamt Tauberbischofsheim
6,Universitätsmuseum für Kunst und Kulturgeschichte (Marburg),1416,194,University Museum of Art and Cultural History (Marburg)
6,"Verdi, Giuseppe",84,193,"Verdi, Giuseppe"
6,Oberamt Tübingen,7168,192,Oberamt Tübingen
6,Landratsamt Mosbach,8518,192,Landratsamt Mosbach
6,Forstamt Langensteinbach,2460,190,Forstamt Langensteinbach
6,Forstamt Schwetzingen,3808,183,Forstamt Schwetzingen
6,"Wagner, Richard",1935,181,"Wagner, Richard"
6,Forstamt Neckarbischofsheim,15552,181,Forstamt Neckarbischofsheim
6,Bezirksamt Eberbach,3715,180,Regional office of Eberbach
6,"Pechstein, Max",9333,175,"Pechstein, Max"
6,E. Albicker,2395,170,E. Albicker
6,"Nachlass Schrade, Christian",1064,170,"Discount Schrade, Christian"
6,Messbildstelle Dresden (Fotograf),195,161,MESSBILDSTELLE Dresden (Photographer)
6,"Rumpf, Karl",1053,160,"Hull, Karl"
6,"Varnbüler von und zu Hemmingen, Theodor Maria Julius Ernst Albert Alfred Axel Freiherr von",1339,160,"Varnbiiler to and from Hemmingen, Theodor Maria Julius Ernst Albert Alfred Axel Freiherr von"
6,Justizministerium und Nebenstelle Justizministerium Württemberg-Baden,8764,157,Ministry of Justice and Ministry of Justice extension Württemberg-Baden
6,Forstamt Walldürn,1633,155,Forstamt Walldürn
6,Kriegsgericht der stellvertretenden 51. Infanterie-Brigade,47556,153,Court Martial of Deputy 51st Infantry Brigade
6,Landgericht Offenburg,14507,151,Landgericht Offenburg
6,"Ubbelohde, Otto",4834,147,"Ubbelohde, Otto"
6,Forstamt Forbach I,7660,140,Forstamt Forbach I
6,"Schinkel, Karl Friedrich",8354,136,"Schinkel, Karl Friedrich"
6,Forum für Nachlässe von Künstlerinnen und Künstlern e.V.,2214,131,Forum for estates of artists eV
6,"Richter, Regine (Fotograf)",61,129,"Richter, Regine (Photographer)"
6,Forstamt Philippsburg,4475,128,Forstamt Philippsburg
6,Museumsberg Flensburg,2832,125,Museumsberg Flensburg
6,Statistisches Landesamt,7000,122,Statistical Office
6,Hessisches Staatsarchiv (Marburg),1054,121,Hessian State Archives (Marburg)
6,"Württemberg, Wilhelm II.; König, 1848-1921 | 11910539X",3091,120,"Württemberg, Wilhelm II .; King, 1848-1921 | 11910539X"
6,Forstamt Ettlingen,4003,118,Forstamt Ettlingen
6,"Staatsbibliothek zu Berlin - Preußischer Kulturbesitz, Germany",1266,117,"Berlin State Library - Prussian Cultural Heritage Foundation, Germany"
6,"Urach, Wilhelm (II.) Herzog von, Graf von Württemberg; General der Kavallerie, Thronprätendent für Litauen, 1864-1928",857,114,"Urach, Wilhelm (II.) Duke of Earl of Württemberg; General of Cavalry, pretender to the throne of Lithuania, 1864-1928"
6,Innenministerium,2248,111,Home Office
6,Landesaufnahme Preussen,9003,111,Landesaufnahme Preussen
6,Forstamt Heidelberg,7811,111,Forstamt Heidelberg
6,"Erlwein, Hans",50663,111,"Erlwein, Hans"
6,Hirt,8336,110,Herdsman
6,Oberamt Waldsee,13134,109,Oberamt Waldsee
6,Generaldirektion der bad. Staatseisenbahnen,837,108,General of the bad. State Railways
6,Eisenbahngeneraldirektion Karlsruhe,17188,106,Railway General Directorate Karlsruhe
6,Württ. Wirtschaftsministerium,15572,105,Württ. Ministry of Economy
6,"Slevogt, Max",13342,104,"Slevogt, Max"
6,"Gräbner, Julius Wilhelm",6010,103,"Graebner, Julius Wilhelm"
6,Preußisches Staatshochbauamt Sigmaringen (Provenienzen Registraturbildner),1684,102,Preußisches Staatshochbauamt Sigmaringen (provenances Registraturbildner)
6,"Jaumann, Anton",10885,101,"Jaumann, Anton"
7,"Höhne, Erich (Fotograf)",4,39563,"Höhne, Erich (Photographer)"
7,"Pohl, Erich (Fotograf)",5,39560,"Pohl, Erich (Photographer)"
7,"Pisarek, Abraham (Fotograf)",1,30341,"Pisarek, Abraham (Photographer)"
7,Willy Pragher,27,7574,Willy Pragher
7,"Peter, Richard sen. (Fotograf)",407,4108,"Peter, Richard sen. (Photographer)"
7,"Rössing, Roger (Fotograf)",200,2858,"Rössing, Roger (Photographer)"
7,"Rössing, Renate (Fotograf)",201,2858,"Rössing, Renate (Photographer)"
7,Bundesbahndirektion Karlsruhe,205,2445,Bundesbahndirektion Karlsruhe
7,Spruchkammer Südbaden,345,2422,Spruchkammer Südbaden
7,"Eschen, Fritz (Fotograf)",188,2267,"Eschen, Fritz (Photographer)"
7,Landratsamt Buchen,29,2104,Landratsamt Book
7,Finanzministerium Württemberg-Hohenzollern,268,1871,Treasury Württemberg-Hohenzollern
7,"Grasser, Franz (Fotograf)",1000,1722,"Grasser, Franz (Photographer)"
7,Staatskanzlei Württemberg-Hohenzollern,3537,1642,State Chancellery Württemberg-Hohenzollern
7,Finanzministerium Freiburg,500,1411,Treasury Freiburg
7,"Filmnegative, Ordner 290 (1941 - 1944)",1698,1390,"Film negatives, folders 290 (1941 - 1944)"
7,Alexej von Assaulenko-Kulturstiftung,715,1289,Alexej von Assaulenko Cultural Foundation
7,"Assaulenko, Alexej von",716,1289,"Assaulenko, Alexej von"
7,Preußische Regierung Sigmaringen,326,1281,Prussian government Sigmaringen
7,Präsidialabteilung,3553,1150,Presidential Division
7,Unbekannter Fotograf (Fotograf),585,1054,Fotocommunity (Photographer)
7,"Dix, Otto",5055,983,"Dix, Otto"
7,Saarländisches Schulmuseum Ottweiler,835,963,Saarländisches Schulmuseum Ottweiler
7,"Aufsberg, Lala (Fotograf)",537,937,"Aufsberg, Lala (Photographer)"
7,"Richter, Etha",2533,865,"Richter, Etha"
7,"Filmnegative, Ordner 287 (Portraits)",686,735,"Film negatives, folders 287 (Portraits)"
7,"Peter, Richard jun. (Fotograf)",2297,664,"Peter, Richard jun. (Photographer)"
7,Technoseum,755,644,Technoseum
7,"Filmnegative, Ordner 274 (Moldau)",3449,594,"Film negatives, folders 274 (Moldova)"
7,Domänenkanzlei,131,576,Domain Registry
7,"Jäckel, Hildegard (Fotograf)",447,570,"Jaeckel, Hildegard (Photographer)"
7,"Filmnegative, Ordner 288 (Gruppen)",19784,558,"Film negatives, 288 folders (groups)"
7,"Richter, Ursula (Fotograf)",69,510,"Richter, Ursula (Photographer)"
7,Wirtschaftsministerium Württemberg-Hohenzollern,1525,509,Ministry of Economy Württemberg-Hohenzollern
7,Wasserwirtschaftsamt Buchen,853,496,Wasserwirtschaftsamt Book
7,"Filmnegative, Ordner 286 (Bühne)",15877,490,"Film negatives, folders 286 (stage)"
7,LRA Lörrach,22157,477,LRA Lörrach
7,Landratsamt Hechingen,2261,461,Landratsamt Hechingen
7,Bildarchiv Foto Marburg (Marburg),420,460,Bildarchiv Foto Marburg (Marburg)
7,Frisörmuseum,4314,446,Barber Museum
7,Heimat- und Handwerksmuseum Wahlstedt,1147,441,Home and Handwerksmuseum Wahlstedt
7,Landratsamt Mosbach,8518,438,Landratsamt Mosbach
7,Staatskommissariat für die Umsiedlung (Provenienzen Registraturbildner),12565,427,State Commissioner for the resettlement (provenances Registraturbildner)
7,"Filmnegative, Ordner 292 (Transnistrien)",4993,420,"Film negatives, folders 292 (Transnistria)"
7,"Filmnegative, Ordner 284 (Bukarest)",7499,417,"Film negatives, folders 284 (Bucharest)"
7,Heimatmuseum Quierschied,7572,413,Heimatmuseum Quierschied
7,Reichsbahndirektion Karlsruhe,2492,413,Reichsbahndirektion Karlsruhe
7,Regierungspräsidium Freiburg,10188,402,Regierungspräsidium Freiburg
7,Ministerium des Kultus und Unterrichts Freiburg,11463,394,Ministry of Culture and Education Freiburg
7,Forstdirektion Nordbaden,7026,385,Forstdirektion Nordbaden
7,"Borchert, Christian (Fotograf)",1148,385,"Borchert, Christian (photographer)"
7,Hôtel Drouot,10657,384,Hôtel Drouot
7,Forstamt Buchen,898,380,Forstamt Book
7,"Heyde, Gerhard (Fotograf)",1072,356,"Heyde, Gerhard (Photographer)"
7,Der Präsident des Landesbezirks Baden,5065,355,The President of the State District Baden
7,Oberfinanzdirektion Tübingen,693,350,Oberfinanzdirektion Tübingen
7,Forstamt Philippsburg,4475,348,Forstamt Philippsburg
7,Dekartellisierungsstelle,14217,335,Dekartellisierungsstelle
7,Forstamt Mosbach,1446,335,Forstamt Mosbach
7,Forstamt Sinsheim,8509,329,Forstamt Sinsheim
7,"Filmnegative, Ordner 291 (Sport)",18437,320,"Film negatives, folders 291 (Sport)"
7,Regierungspräsidium Karlsruhe,46,313,Regierungspräsidium Karlsruhe
7,Oskar Netoliczka,1727,308,Oskar Netoliczka
7,LVA Baden,3831,303,LVA Baden
7,Landesamt für Soforthilfe,730,295,State Office for the emergency aid
7,"Filmnegative, Ordner 266 (Banat)",8532,295,"Film negatives, folders 266 (Banat)"
7,Hessisches Staatsarchiv (Marburg),1054,291,Hessian State Archives (Marburg)
7,"Rumpf, Karl",1053,290,"Hull, Karl"
7,Forstamt Schwetzingen,3808,289,Forstamt Schwetzingen
7,Staatskommissariat für politische Säuberung,1497,286,State Commissioner for political purge
7,"Filmnegativ, Ordner 285 (Vokskunst)",19465,283,"Film negative, folder 285 (Vokskunst)"
7,"Filmnegative, Ordner 127 Stuttgart",2205,280,"Film negatives, folders 127 Stuttgart"
7,"Filmnegative, Ordner 289 (Szenen)",11943,265,"Film negatives, 289 folders (scenes)"
7,Forstamt Eberbach,5269,256,Forstamt Eberbach
7,Forstamt Gerlachsheim,2725,245,Forstamt Gerlachsheim
7,Regierungspräsidum Karlsruhe,710,238,Regierungspräsidum Karlsruhe
7,"Meicht, Konrad",10371,231,"Meicht, Konrad"
7,[Kurt Lutz],22532,230,[Kurt Lutz]
7,Präsident von Hohenzollern - Abwicklungsstelle,9426,227,President of Hohenzollern - Clearing House
7,Forstamt Weinheim,3807,220,Forestry Bureau Weinheim
7,"Seifert, Else (Fotograf)",314,215,"Seifert, Else (Photographer)"
7,Otto Dix Stiftung (Vaduz),13284,214,Otto Dix Foundation (Vaduz)
7,Landesgewerbeamt Karlsruhe,21001,214,Landesgewerbeamt Karlsruhe
7,Forstamt Eppingen,11622,213,Forstamt Eppingen
7,Forstamt Mittelberg,10181,212,Forstamt Mittelberg
